obs_id,site_id,profile_id,obs_date,survey_year,measured_point_name,pn_name,raw_measured_distance_m,gp_to_pn_offset_m,brow_position_pn_m,brow_position_raw_m,raw_value_text,is_missing,missing_reason,qc_flag,qc_note,source_file,source_sheet,source_row
proleyskiy_profile_1_27,proleyskiy,proleyskiy_profile_1,2016-09-15,2016.0,*,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,27
proleyskiy_profile_1_28,proleyskiy,proleyskiy_profile_1,2019-10-10,2019.0,1.0,1.0,47.11,0.0,47.11,47.11,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,28
proleyskiy_profile_1_29,proleyskiy,proleyskiy_profile_1,2020-08-17,2020.0,*,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,29
proleyskiy_profile_1_30,proleyskiy,proleyskiy_profile_1,2022-08-04,2022.0,*,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,30
proleyskiy_profile_1_31,proleyskiy,proleyskiy_profile_1,2023-08-14,2023.0,*,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,31
proleyskiy_profile_2_5,proleyskiy,proleyskiy_profile_2,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,5
proleyskiy_profile_2_7,proleyskiy,proleyskiy_profile_2,1987-07-01,1987.0,2б,2.0,0.9,60.959999999999994,61.85999999999999,0.9,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,7
proleyskiy_profile_2_8,proleyskiy,proleyskiy_profile_2,1990-05-19,1990.0,2б (8806),2.0,0.73,56.3,57.029999999999994,0.73,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,8
proleyskiy_profile_2_9,proleyskiy,proleyskiy_profile_2,1993-05-25,1993.0,2б (9305),2.0,13.18,32.91,46.089999999999996,13.18,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,9
proleyskiy_profile_2_10,proleyskiy,proleyskiy_profile_2,1995-07-17,1995.0,2а (черн.),2.0,17.99,25.05,43.04,17.99,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,10
proleyskiy_profile_2_11,proleyskiy,proleyskiy_profile_2,1997-08-14,1997.0,2.0,2.0,39.0,0.0,39.0,39.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,11
proleyskiy_profile_2_12,proleyskiy,proleyskiy_profile_2,1999-07-09,1999.0,2а (бел.),2.0,11.83,24.5,36.33,11.83,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,12
proleyskiy_profile_2_13,proleyskiy,proleyskiy_profile_2,2000-07-06,2000.0,2а (черн.),2.0,6.02,25.05,31.07,6.02,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,13
proleyskiy_profile_2_14,proleyskiy,proleyskiy_profile_2,2001-07-06,2001.0,2а (черн.),2.0,2.98,25.05,28.03,2.98,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,14
proleyskiy_profile_2_15,proleyskiy,proleyskiy_profile_2,2003-07-16,2003.0,2а (черн.),2.0,0.1,25.05,25.150000000000002,0.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,15
proleyskiy_profile_2_16,proleyskiy,proleyskiy_profile_2,2004-07-19,2004.0,2.0,2.0,23.8,0.0,23.8,23.8,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,16
proleyskiy_profile_2_17,proleyskiy,proleyskiy_profile_2,2006-07-19,2006.0,2.0,2.0,21.61,0.0,21.61,21.61,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,17
proleyskiy_profile_2_18,proleyskiy,proleyskiy_profile_2,2006-09-26,2006.0,2.0,2.0,20.51,0.0,20.51,20.51,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,18
proleyskiy_profile_2_19,proleyskiy,proleyskiy_profile_2,2008-11-22,2008.0,2.0,2.0,19.9,0.0,19.9,19.9,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,19
proleyskiy_profile_2_20,proleyskiy,proleyskiy_profile_2,2009-07-15,2009.0,2.0,2.0,19.62,0.0,19.62,19.62,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,20
proleyskiy_profile_2_21,proleyskiy,proleyskiy_profile_2,2010-07-20,2010.0,2.0,2.0,19.73,0.0,19.73,19.73,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,21
proleyskiy_profile_2_22,proleyskiy,proleyskiy_profile_2,2011-07-13,2011.0,2.0,2.0,19.6,0.0,19.6,19.6,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,22
proleyskiy_profile_2_23,proleyskiy,proleyskiy_profile_2,2012-10-17,2012.0,2.0,2.0,19.52,0.0,19.52,19.52,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,23
proleyskiy_profile_2_24,proleyskiy,proleyskiy_profile_2,2013-07-04,2013.0,2.0,2.0,19.37,0.0,19.37,19.37,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,24
proleyskiy_profile_2_25,proleyskiy,proleyskiy_profile_2,2014-07-08,2014.0,2.0,2.0,19.5,0.0,19.5,19.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,25
proleyskiy_profile_2_26,proleyskiy,proleyskiy_profile_2,2015-07-13,2015.0,2.0,2.0,19.38,0.0,19.38,19.38,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,26
proleyskiy_profile_2_27,proleyskiy,proleyskiy_profile_2,2016-09-15,2016.0,2.0,2.0,19.4,0.0,19.4,19.4,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,27
proleyskiy_profile_2_28,proleyskiy,proleyskiy_profile_2,2019-10-10,2019.0,2.0,2.0,19.45,0.0,19.45,19.45,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,28
proleyskiy_profile_2_29,proleyskiy,proleyskiy_profile_2,2020-08-17,2020.0,2.0,2.0,19.38,0.0,19.38,19.38,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,29
proleyskiy_profile_2_30,proleyskiy,proleyskiy_profile_2,2022-08-04,2022.0,2.0,2.0,19.08,0.0,19.08,19.08,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,30
proleyskiy_profile_2_31,proleyskiy,proleyskiy_profile_2,2023-08-14,2023.0,2.0,2.0,19.2,0.0,19.2,19.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,31
proleyskiy_profile_3_5,proleyskiy,proleyskiy_profile_3,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,5
proleyskiy_profile_3_7,proleyskiy,proleyskiy_profile_3,1987-07-01,1987.0,3а,3.0,6.4,59.0,65.4,6.4,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,7
proleyskiy_profile_3_8,proleyskiy,proleyskiy_profile_3,1990-05-19,1990.0,3а,3.0,0.11,59.0,59.11,0.11,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,8
proleyskiy_profile_3_9,proleyskiy,proleyskiy_profile_3,1993-05-25,1993.0,3.0,3.0,49.74,0.0,49.74,49.74,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,9
proleyskiy_profile_3_10,proleyskiy,proleyskiy_profile_3,1995-07-17,1995.0,30.0,3.0,94.52,-46.28,48.239999999999995,94.52,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,10
proleyskiy_profile_3_11,proleyskiy,proleyskiy_profile_3,1997-08-14,1997.0,3.0,3.0,42.7,0.0,42.7,42.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,11
proleyskiy_profile_3_12,proleyskiy,proleyskiy_profile_3,1999-07-09,1999.0,30.0,3.0,86.47,-46.28,40.19,86.47,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,12
proleyskiy_profile_3_13,proleyskiy,proleyskiy_profile_3,2000-07-06,2000.0,30.0,3.0,81.26,-46.28,34.980000000000004,81.26,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,13
proleyskiy_profile_3_14,proleyskiy,proleyskiy_profile_3,2001-07-06,2001.0,3а*,3.0,0.3,,,0.3,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,14
proleyskiy_profile_3_15,proleyskiy,proleyskiy_profile_3,2003-07-16,2003.0,3.0,3.0,29.2,0.0,29.2,29.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,15
proleyskiy_profile_3_16,proleyskiy,proleyskiy_profile_3,2004-07-19,2004.0,3.0,3.0,26.95,0.0,26.95,26.95,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,16
proleyskiy_profile_3_17,proleyskiy,proleyskiy_profile_3,2006-07-19,2006.0,3*,3.0,27.06,0.0,27.06,27.06,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,17
proleyskiy_profile_3_18,proleyskiy,proleyskiy_profile_3,2006-09-26,2006.0,3.0,3.0,22.6,0.0,22.6,22.6,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,18
proleyskiy_profile_3_19,proleyskiy,proleyskiy_profile_3,2008-11-22,2008.0,3.0,3.0,22.61,0.0,22.61,22.61,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,19
proleyskiy_profile_3_20,proleyskiy,proleyskiy_profile_3,2009-07-15,2009.0,3.0,3.0,22.41,0.0,22.41,22.41,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,20
proleyskiy_profile_3_21,proleyskiy,proleyskiy_profile_3,2010-07-20,2010.0,3.0,3.0,22.52,0.0,22.52,22.52,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,21
proleyskiy_profile_3_22,proleyskiy,proleyskiy_profile_3,2011-07-13,2011.0,3.0,3.0,21.99,0.0,21.99,21.99,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,22
proleyskiy_profile_3_23,proleyskiy,proleyskiy_profile_3,2012-10-17,2012.0,3.0,3.0,21.77,0.0,21.77,21.77,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,23
proleyskiy_profile_3_24,proleyskiy,proleyskiy_profile_3,2013-07-04,2013.0,3.0,3.0,21.59,0.0,21.59,21.59,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,24
proleyskiy_profile_3_25,proleyskiy,proleyskiy_profile_3,2014-07-08,2014.0,3.0,3.0,21.56,0.0,21.56,21.56,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,25
proleyskiy_profile_3_26,proleyskiy,proleyskiy_profile_3,2015-07-13,2015.0,3.0,3.0,21.52,0.0,21.52,21.52,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,26
proleyskiy_profile_3_27,proleyskiy,proleyskiy_profile_3,2016-09-15,2016.0,3.0,3.0,21.32,0.0,21.32,21.32,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,27
proleyskiy_profile_3_28,proleyskiy,proleyskiy_profile_3,2019-10-10,2019.0,3.0,3.0,21.39,0.0,21.39,21.39,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,28
proleyskiy_profile_3_29,proleyskiy,proleyskiy_profile_3,2020-08-17,2020.0,3.0,3.0,21.26,0.0,21.26,21.26,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,29
proleyskiy_profile_3_30,proleyskiy,proleyskiy_profile_3,2022-08-04,2022.0,3.0,3.0,21.29,0.0,21.29,21.29,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,30
proleyskiy_profile_3_31,proleyskiy,proleyskiy_profile_3,2023-08-14,2023.0,3.0,3.0,21.05,0.0,21.05,21.05,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Пролейский,31
suvodskaya_profile_2_5,suvodskaya,suvodskaya_profile_2,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,5
suvodskaya_profile_2_7,suvodskaya,suvodskaya_profile_2,2009-07-16,2009.0,22.0,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,7
suvodskaya_profile_2_8,suvodskaya,suvodskaya_profile_2,2009-10-16,2009.0,22.0,22.0,31.76,0.0,31.76,31.76,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,8
suvodskaya_profile_2_9,suvodskaya,suvodskaya_profile_2,2010-07-28,2010.0,22.0,22.0,31.58,0.0,31.58,31.58,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,9
suvodskaya_profile_2_10,suvodskaya,suvodskaya_profile_2,2013-07-13,2013.0,22.0,22.0,31.18,0.0,31.18,31.18,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,10
suvodskaya_profile_2_11,suvodskaya,suvodskaya_profile_2,2025-04-23,2025.0,22.0,22.0,26.74,0.0,26.74,26.74,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,11
suvodskaya_profile_3_5,suvodskaya,suvodskaya_profile_3,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,5
suvodskaya_profile_3_7,suvodskaya,suvodskaya_profile_3,2009-07-16,2009.0,32.0,32.0,13.67,0.0,13.67,13.67,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,7
suvodskaya_profile_3_8,suvodskaya,suvodskaya_profile_3,2009-10-16,2009.0,32.0,32.0,13.7,0.0,13.7,13.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,8
suvodskaya_profile_3_9,suvodskaya,suvodskaya_profile_3,2010-07-28,2010.0,32.0,32.0,13.7,0.0,13.7,13.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,9
suvodskaya_profile_3_10,suvodskaya,suvodskaya_profile_3,2013-07-13,2013.0,32.0,32.0,13.1,0.0,13.1,13.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,10
suvodskaya_profile_3_11,suvodskaya,suvodskaya_profile_3,2025-04-23,2025.0,31.0,32.0,24.62,17.72,6.900000000000002,24.62,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,11
suvodskaya_profile_4_5,suvodskaya,suvodskaya_profile_4,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,5
suvodskaya_profile_4_7,suvodskaya,suvodskaya_profile_4,2009-07-16,2009.0,42.0,42.0,1.2,0.0,1.2,1.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,7
suvodskaya_profile_4_8,suvodskaya,suvodskaya_profile_4,2009-10-16,2009.0,42.0,42.0,1.22,0.0,1.22,1.22,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,8
suvodskaya_profile_4_9,suvodskaya,suvodskaya_profile_4,2010-07-28,2010.0,42.0,42.0,0.89,0.0,0.89,0.89,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,9
suvodskaya_profile_4_10,suvodskaya,suvodskaya_profile_4,2013-07-13,2013.0,42.0,42.0,0.25,0.0,0.25,0.25,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,10
suvodskaya_profile_4_11,suvodskaya,suvodskaya_profile_4,2025-04-23,2025.0,*,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,11
suvodskaya_profile_5_5,suvodskaya,suvodskaya_profile_5,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,5
suvodskaya_profile_5_7,suvodskaya,suvodskaya_profile_5,2009-07-16,2009.0,52.0,52.0,1.32,0.0,1.32,1.32,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,7
suvodskaya_profile_5_9,suvodskaya,suvodskaya_profile_5,2010-07-28,2010.0,52.0,52.0,1.14,0.0,1.14,1.14,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,9
suvodskaya_profile_5_10,suvodskaya,suvodskaya_profile_5,2013-07-13,2013.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,10
suvodskaya_profile_5_11,suvodskaya,suvodskaya_profile_5,2025-04-23,2025.0,*,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,11
suvodskaya_profile_profil_mezhdu_ovragom_i_brovkoy_vdkhr_5,suvodskaya,suvodskaya_profile_profil_mezhdu_ovragom_i_brovkoy_vdkhr,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,5
suvodskaya_profile_profil_mezhdu_ovragom_i_brovkoy_vdkhr_8,suvodskaya,suvodskaya_profile_profil_mezhdu_ovragom_i_brovkoy_vdkhr,2009-10-16,2009.0,АР5,АР3,10.43,10.57,21.0,10.43,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,8
suvodskaya_profile_profil_mezhdu_ovragom_i_brovkoy_vdkhr_9,suvodskaya,suvodskaya_profile_profil_mezhdu_ovragom_i_brovkoy_vdkhr,2010-07-28,2010.0,АР5,АР3,10.37,10.57,20.939999999999998,10.37,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,9
suvodskaya_profile_profil_mezhdu_ovragom_i_brovkoy_vdkhr_10,suvodskaya,suvodskaya_profile_profil_mezhdu_ovragom_i_brovkoy_vdkhr,2013-07-13,2013.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,10
suvodskaya_profile_profil_mezhdu_ovragom_i_brovkoy_vdkhr_11,suvodskaya,suvodskaya_profile_profil_mezhdu_ovragom_i_brovkoy_vdkhr,2025-04-23,2025.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Суводская,11
urakov_bugor_profile_1_5,urakov_bugor,urakov_bugor_profile_1,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;ROW_NOTE;MISSING_NUMERIC;DUPLICATE_OBS_KEY,"реперов заложен в 1987, а какой в 1995, и каково расстояние между ними и Рп 1. This row shares the same (site_id, profile_id, obs_date) key with another shoreline row; see data/interim/shoreline_duplicate_report.csv.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,5
urakov_bugor_profile_1_6,urakov_bugor,urakov_bugor_profile_1,,,,,,,,,,True,all_numeric_fields_missing,ROW_NOTE;MISSING_NUMERIC;DUPLICATE_OBS_KEY,"2) Первоначальное расстояние Рп 1 - Рп 1а (1987 г.) было измерено грубо, без учета угла наклона. А в 1995 г. была выполнена полигонометрия базиса УПБ This row shares the same (site_id, profile_id, obs_date) key with another shoreline row; see data/interim/shoreline_duplicate_report.csv.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,6
urakov_bugor_profile_1_7,urakov_bugor,urakov_bugor_profile_1,1987-06-27,1987.0,1в,1.0,1.95,68.57,70.52,1.95,,False,,ROW_NOTE,"и расстояние Рп 1 - Рп 1а(9507) измерено точно, с учетом угла наклона и уравнено в полигоне (53,07 м). Однако сам Рп 1а(9507) не был описан и описание в паспорте",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,7
urakov_bugor_profile_1_8,urakov_bugor,urakov_bugor_profile_1,1990-05-23,1990.0,1в,1.0,0.74,68.57,69.30999999999999,0.74,,False,,ROW_NOTE,отсутствовало. А позже (в 2000) на ППС был дополнительно заложен выше по склону Рп 10.,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,8
urakov_bugor_profile_1_9,urakov_bugor,urakov_bugor_profile_1,1995-07-22,1995.0,1а (9507),1.0,10.15,57.03,67.18,10.15,,False,,ROW_NOTE,"3) После 2000 г. эти 2 репера 1а во избежании путанницы были названы ""1а (верхний)"" и ""1а (нижний)"". Лишь 22.01.2020 на основании анализа всех имеющихся данных",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,9
urakov_bugor_profile_1_10,urakov_bugor,urakov_bugor_profile_1,1999-07-08,1999.0,1а,1.0,10.04,57.03,67.07,10.04,,False,,ROW_NOTE,"(включая данные серии 09.10.2019) Филипповым и Барановой эти реперы идентифицированы и увязаны с остальными пунктами на ППС, а домеры в настоящей",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,10
urakov_bugor_profile_1_11,urakov_bugor,urakov_bugor_profile_1,2000-07-09,2000.0,1а (0007)=1а(ниж),1.0,9.1,57.96,67.06,9.1,,False,,ROW_NOTE,"таблице откорректированы. Установлено расположение пп на ППС: Рп 1 - Рп 1а (верхний) (он же: Рп 1а(9507) = 57,03; 1а (верхний) - 1а (нижний) (он же: 1а (установки 1987 г.) = 0,93; попутно: Рп 1а (верхний; он же Рп 1а(9507)) - Рп 10 = 9,74 м.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,11
urakov_bugor_profile_1_12,urakov_bugor,urakov_bugor_profile_1,2003-07-25,2003.0,1а**,1.0,9.05,,,9.05,,False,,ROW_NOTE,"* Из полевого журнала № 2 ВПУ-2003 (07) (Инв. № 03-07/10-2): Все приведенные длины линий помечены при измерении как наклонные. ** В этом журнале описан Рп 1 а, от которого выполнялся домер до бровки; В листе ""Выборки по домерам до бровок на УПБ"" есть примечание по Рп 1а: ""Стальной круглый штырь ø 25 мм, сплющен сбоку (в сторону вдхр), h=2 см"". ***В том же листе им.указание: ""Измерено (расст.): Рп 3 - Рп 3а (нов.) = 54,14 м.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,12
urakov_bugor_profile_1_13,urakov_bugor,urakov_bugor_profile_1,2004-07-28,2004.0,1а=1а(ниж.),1.0,8.09,57.96,66.05,8.09,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,13
urakov_bugor_profile_1_14,urakov_bugor,urakov_bugor_profile_1,2005-07-26,2005.0,1а (верх.),1.0,9.03,57.03,66.06,9.03,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,14
urakov_bugor_profile_1_15,urakov_bugor,urakov_bugor_profile_1,2006-07-23,2006.0,1а (нижн.)*,1.0,8.09,57.96,66.05,8.09,,False,,ROW_NOTE,"*Из журнала ""ВПУ-2006; Зд.: набл. на УПБ"": здесь есть схема реперов и описание.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,15
urakov_bugor_profile_1_16,urakov_bugor,urakov_bugor_profile_1,2006-09-29,2006.0,1а (нижн.),1.0,8.09,57.96,66.05,8.09,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,16
urakov_bugor_profile_1_17,urakov_bugor,urakov_bugor_profile_1,2009-07-19,2009.0,1а (верх.),1.0,8.93,57.03,65.96000000000001,8.93,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,17
urakov_bugor_profile_1_18,urakov_bugor,urakov_bugor_profile_1,2009-09-30,2009.0,1а (нижн.),1.0,8.1,57.96,66.06,8.1,,False,,ROW_NOTE,"Измерения ОГ ВЦГМС. По створу № 1 предполагается ошибка: не 1а (верх.), а 1а (нижн.).",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,18
urakov_bugor_profile_1_19,urakov_bugor,urakov_bugor_profile_1,2010-07-23,2010.0,1а (нижн.),1.0,8.01,57.96,65.97,8.01,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,19
urakov_bugor_profile_1_20,urakov_bugor,urakov_bugor_profile_1,2011-09-14,2011.0,1а (верх.),1.0,9.0,57.03,66.03,9.0,,False,,ROW_NOTE,"Расст.от 3 до 33 вычислено по новым координатам в системе КЗС (с учетом данных экспедиции с Гидрометом в сент., 2011).",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,20
urakov_bugor_profile_1_21,urakov_bugor,urakov_bugor_profile_1,2012-10-16,2012.0,1а (нижн.),1.0,7.97,57.96,65.93,7.97,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,21
urakov_bugor_profile_1_22,urakov_bugor,urakov_bugor_profile_1,2013-07-08,2013.0,10.0,1.0,18.55,47.29,65.84,18.55,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,22
urakov_bugor_profile_1_23,urakov_bugor,urakov_bugor_profile_1,2014-07-12,2014.0,1а (нижн.),1.0,7.88,57.96,65.84,7.88,,False,,ROW_NOTE,"На ППС № 3 измерение произведено от репера с условным названием 32 (1407) до бровки, расстояние между реперами 32(1407) и 3 посчитано с учетом расчетного расстояния между реперами 32(1407) и 33(1407).",data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,23
urakov_bugor_profile_1_24,urakov_bugor,urakov_bugor_profile_1,2015-07-16,2015.0,1а (нижн.),1.0,7.89,57.96,65.85,7.89,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,24
urakov_bugor_profile_1_25,urakov_bugor,urakov_bugor_profile_1,2016-09-16,2016.0,*,,,,,,,True,all_numeric_fields_missing,ROW_NOTE;MISSING_NUMERIC,На ППС № 1 домеры до бровки не производились.,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,25
urakov_bugor_profile_1_26,urakov_bugor,urakov_bugor_profile_1,2016-10-12,2016.0,1а (верх.)*,1.0,8.93,57.03,65.96000000000001,8.93,,False,,ROW_NOTE,На ППС № 1 возможно домеры до бровки произведены от Рп 1а (верхний).,data/raw/profiles/251001 БРОВКИ Баранова.xls,Ураков Бугор ,26
