wind_obs_id,station_id,station_name,obs_datetime,obs_date,year,month,day,hour,wind_dir_text,wind_dir_deg,wind_speed_ms,wind_gust_ms,source_file,source_sheet,source_row,is_missing,missing_reason,qc_flag,qc_note
kamyshin_2011_1321,kamyshin,Камышин,2011-07-23T12:00:00,2011-07-23,2011.0,7.0,23.0,12,В,90.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1321,False,,,
kamyshin_2011_1322,kamyshin,Камышин,2011-07-24T12:00:00,2011-07-24,2011.0,7.0,24.0,12,В,90.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1322,False,,,
kamyshin_2011_1323,kamyshin,Камышин,2011-07-29T03:00:00,2011-07-29,2011.0,7.0,29.0,3,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1323,False,,,
kamyshin_2011_1325,kamyshin,Камышин,2011-07-29T12:00:00,2011-07-29,2011.0,7.0,29.0,12,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1325,False,,,
kamyshin_2011_1326,kamyshin,Камышин,2011-07-31T00:00:00,2011-07-31,2011.0,7.0,31.0,0,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1326,False,,,
kamyshin_2011_1328,kamyshin,Камышин,2011-07-31T09:00:00,2011-07-31,2011.0,7.0,31.0,9,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1328,False,,,
kamyshin_2011_1330,kamyshin,Камышин,2011-07-31T12:00:00,2011-07-31,2011.0,7.0,31.0,12,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1330,False,,,
kamyshin_2011_1332,kamyshin,Камышин,2011-07-31T15:00:00,2011-07-31,2011.0,7.0,31.0,15,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1332,False,,,
kamyshin_2011_1333,kamyshin,Камышин,2011-08-01T00:00:00,2011-08-01,2011.0,8.0,1.0,0,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1333,False,,,
kamyshin_2011_1334,kamyshin,Камышин,2011-08-01T12:00:00,2011-08-01,2011.0,8.0,1.0,12,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1334,False,,,
kamyshin_2011_1336,kamyshin,Камышин,2011-08-01T15:00:00,2011-08-01,2011.0,8.0,1.0,15,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1336,False,,,
kamyshin_2011_1338,kamyshin,Камышин,2011-08-01T18:00:00,2011-08-01,2011.0,8.0,1.0,18,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1338,False,,,
kamyshin_2011_1340,kamyshin,Камышин,2011-08-02T00:00:00,2011-08-02,2011.0,8.0,2.0,0,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1340,False,,,
kamyshin_2011_1341,kamyshin,Камышин,2011-08-03T06:00:00,2011-08-03,2011.0,8.0,3.0,6,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1341,False,,,
kamyshin_2011_1343,kamyshin,Камышин,2011-08-03T21:00:00,2011-08-03,2011.0,8.0,3.0,21,В,90.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1343,False,,,
kamyshin_2011_1345,kamyshin,Камышин,2011-08-05T09:00:00,2011-08-05,2011.0,8.0,5.0,9,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1345,False,,,
kamyshin_2011_1347,kamyshin,Камышин,2011-08-05T18:00:00,2011-08-05,2011.0,8.0,5.0,18,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1347,False,,,
kamyshin_2011_1349,kamyshin,Камышин,2011-08-05T21:00:00,2011-08-05,2011.0,8.0,5.0,21,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1349,False,,,
kamyshin_2011_1351,kamyshin,Камышин,2011-08-10T09:00:00,2011-08-10,2011.0,8.0,10.0,9,ЮВ,135.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1351,False,,,
kamyshin_2011_1353,kamyshin,Камышин,2011-08-11T15:00:00,2011-08-11,2011.0,8.0,11.0,15,ЮВ,135.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1353,False,,,
kamyshin_2011_1355,kamyshin,Камышин,2011-08-13T12:00:00,2011-08-13,2011.0,8.0,13.0,12,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1355,False,,,
kamyshin_2011_1357,kamyshin,Камышин,2011-08-14T06:00:00,2011-08-14,2011.0,8.0,14.0,6,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1357,False,,,
kamyshin_2011_1358,kamyshin,Камышин,2011-08-14T09:00:00,2011-08-14,2011.0,8.0,14.0,9,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1358,False,,,
kamyshin_2011_1359,kamyshin,Камышин,2011-08-14T12:00:00,2011-08-14,2011.0,8.0,14.0,12,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1359,False,,,
kamyshin_2011_1360,kamyshin,Камышин,2011-08-14T15:00:00,2011-08-14,2011.0,8.0,14.0,15,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1360,False,,,
kamyshin_2011_1362,kamyshin,Камышин,2011-08-14T00:00:00,2011-08-14,2011.0,8.0,14.0,0,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1362,False,,,
kamyshin_2011_1364,kamyshin,Камышин,2011-08-15T15:00:00,2011-08-15,2011.0,8.0,15.0,15,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1364,False,,,
kamyshin_2011_1366,kamyshin,Камышин,2011-08-16T06:00:00,2011-08-16,2011.0,8.0,16.0,6,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1366,False,,,
kamyshin_2011_1368,kamyshin,Камышин,2011-08-16T12:00:00,2011-08-16,2011.0,8.0,16.0,12,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1368,False,,,
kamyshin_2011_1370,kamyshin,Камышин,2011-08-16T15:00:00,2011-08-16,2011.0,8.0,16.0,15,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1370,False,,,
kamyshin_2011_1372,kamyshin,Камышин,2011-08-17T06:00:00,2011-08-17,2011.0,8.0,17.0,6,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1372,False,,,
kamyshin_2011_1374,kamyshin,Камышин,2011-08-17T18:00:00,2011-08-17,2011.0,8.0,17.0,18,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1374,False,,,
kamyshin_2011_1376,kamyshin,Камышин,2011-08-18T09:00:00,2011-08-18,2011.0,8.0,18.0,9,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1376,False,,,
kamyshin_2011_1377,kamyshin,Камышин,2011-08-18T12:00:00,2011-08-18,2011.0,8.0,18.0,12,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1377,False,,,
kamyshin_2011_1378,kamyshin,Камышин,2011-08-18T15:00:00,2011-08-18,2011.0,8.0,18.0,15,,,,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1378,True,wind_direction_and_speed_missing,missing_wind_speed;missing_wind_direction,
kamyshin_2011_1379,kamyshin,Камышин,2011-08-18T18:00:00,2011-08-18,2011.0,8.0,18.0,18,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1379,False,,,
kamyshin_2011_1380,kamyshin,Камышин,2011-08-19T03:00:00,2011-08-19,2011.0,8.0,19.0,3,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1380,False,,,
kamyshin_2011_1381,kamyshin,Камышин,2011-08-19T15:00:00,2011-08-19,2011.0,8.0,19.0,15,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1381,False,,,
kamyshin_2011_1383,kamyshin,Камышин,2011-08-19T00:00:00,2011-08-19,2011.0,8.0,19.0,0,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1383,False,,,
kamyshin_2011_1385,kamyshin,Камышин,2011-08-20T09:00:00,2011-08-20,2011.0,8.0,20.0,9,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1385,False,,,
kamyshin_2011_1387,kamyshin,Камышин,2011-08-20T00:00:00,2011-08-20,2011.0,8.0,20.0,0,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1387,False,,,
kamyshin_2011_1389,kamyshin,Камышин,2011-08-22T09:00:00,2011-08-22,2011.0,8.0,22.0,9,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1389,False,,,
kamyshin_2011_1391,kamyshin,Камышин,2011-08-22T12:00:00,2011-08-22,2011.0,8.0,22.0,12,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1391,False,,,
kamyshin_2011_1393,kamyshin,Камышин,2011-08-23T03:00:00,2011-08-23,2011.0,8.0,23.0,3,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1393,False,,,
kamyshin_2011_1395,kamyshin,Камышин,2011-08-23T06:00:00,2011-08-23,2011.0,8.0,23.0,6,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1395,False,,,
kamyshin_2011_1397,kamyshin,Камышин,2011-08-23T21:00:00,2011-08-23,2011.0,8.0,23.0,21,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1397,False,,,
kamyshin_2011_1399,kamyshin,Камышин,2011-08-25T12:00:00,2011-08-25,2011.0,8.0,25.0,12,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1399,False,,,
kamyshin_2011_1401,kamyshin,Камышин,2011-08-25T15:00:00,2011-08-25,2011.0,8.0,25.0,15,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1401,False,,,
kamyshin_2011_1403,kamyshin,Камышин,2011-08-25T18:00:00,2011-08-25,2011.0,8.0,25.0,18,В,90.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1403,False,,,
kamyshin_2011_1405,kamyshin,Камышин,2011-08-27T03:00:00,2011-08-27,2011.0,8.0,27.0,3,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1405,False,,,
kamyshin_2011_1407,kamyshin,Камышин,2011-08-27T06:00:00,2011-08-27,2011.0,8.0,27.0,6,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1407,False,,,
kamyshin_2011_1409,kamyshin,Камышин,2011-08-27T09:00:00,2011-08-27,2011.0,8.0,27.0,9,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1409,False,,,
kamyshin_2011_1411,kamyshin,Камышин,2011-08-28T03:00:00,2011-08-28,2011.0,8.0,28.0,3,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1411,False,,,
kamyshin_2011_1413,kamyshin,Камышин,2011-08-28T06:00:00,2011-08-28,2011.0,8.0,28.0,6,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1413,False,,,
kamyshin_2011_1415,kamyshin,Камышин,2011-08-28T09:00:00,2011-08-28,2011.0,8.0,28.0,9,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1415,False,,,
kamyshin_2011_1417,kamyshin,Камышин,2011-08-28T12:00:00,2011-08-28,2011.0,8.0,28.0,12,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1417,False,,,
kamyshin_2011_1419,kamyshin,Камышин,2011-08-28T15:00:00,2011-08-28,2011.0,8.0,28.0,15,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1419,False,,,
kamyshin_2011_1421,kamyshin,Камышин,2011-08-31T21:00:00,2011-08-31,2011.0,8.0,31.0,21,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1421,False,,,
kamyshin_2011_1422,kamyshin,Камышин,2011-09-02T12:00:00,2011-09-02,2011.0,9.0,2.0,12,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1422,False,,,
kamyshin_2011_1424,kamyshin,Камышин,2011-09-02T21:00:00,2011-09-02,2011.0,9.0,2.0,21,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1424,False,,,
kamyshin_2011_1426,kamyshin,Камышин,2011-09-03T06:00:00,2011-09-03,2011.0,9.0,3.0,6,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1426,False,,,
kamyshin_2011_1428,kamyshin,Камышин,2011-09-03T09:00:00,2011-09-03,2011.0,9.0,3.0,9,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1428,False,,,
kamyshin_2011_1430,kamyshin,Камышин,2011-09-03T12:00:00,2011-09-03,2011.0,9.0,3.0,12,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1430,False,,,
kamyshin_2011_1432,kamyshin,Камышин,2011-09-04T15:00:00,2011-09-04,2011.0,9.0,4.0,15,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1432,False,,,
kamyshin_2011_1434,kamyshin,Камышин,2011-09-05T09:00:00,2011-09-05,2011.0,9.0,5.0,9,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1434,False,,,
kamyshin_2011_1436,kamyshin,Камышин,2011-09-05T18:00:00,2011-09-05,2011.0,9.0,5.0,18,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1436,False,,,
kamyshin_2011_1438,kamyshin,Камышин,2011-09-07T15:00:00,2011-09-07,2011.0,9.0,7.0,15,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1438,False,,,
kamyshin_2011_1440,kamyshin,Камышин,2011-09-08T06:00:00,2011-09-08,2011.0,9.0,8.0,6,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1440,False,,,
kamyshin_2011_1442,kamyshin,Камышин,2011-09-08T18:00:00,2011-09-08,2011.0,9.0,8.0,18,ЮЗ,225.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1442,False,,,
kamyshin_2011_1444,kamyshin,Камышин,2011-09-09T06:00:00,2011-09-09,2011.0,9.0,9.0,6,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1444,False,,,
kamyshin_2011_1446,kamyshin,Камышин,2011-09-09T15:00:00,2011-09-09,2011.0,9.0,9.0,15,ЮЗ,225.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1446,False,,,
kamyshin_2011_1448,kamyshin,Камышин,2011-09-10T00:00:00,2011-09-10,2011.0,9.0,10.0,0,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1448,False,,,
kamyshin_2011_1450,kamyshin,Камышин,2011-09-10T03:00:00,2011-09-10,2011.0,9.0,10.0,3,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1450,False,,,
kamyshin_2011_1452,kamyshin,Камышин,2011-09-11T18:00:00,2011-09-11,2011.0,9.0,11.0,18,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1452,False,,,
kamyshin_2011_1454,kamyshin,Камышин,2011-09-12T21:00:00,2011-09-12,2011.0,9.0,12.0,21,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1454,False,,,
kamyshin_2011_1456,kamyshin,Камышин,2011-09-13T12:00:00,2011-09-13,2011.0,9.0,13.0,12,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1456,False,,,
kamyshin_2011_1458,kamyshin,Камышин,2011-09-15T03:00:00,2011-09-15,2011.0,9.0,15.0,3,ЮЗ,225.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1458,False,,,
kamyshin_2011_1460,kamyshin,Камышин,2011-09-15T21:00:00,2011-09-15,2011.0,9.0,15.0,21,ЮЗ,225.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1460,False,,,
kamyshin_2011_1462,kamyshin,Камышин,2011-09-16T00:00:00,2011-09-16,2011.0,9.0,16.0,0,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1462,False,,,
kamyshin_2011_1464,kamyshin,Камышин,2011-09-16T03:00:00,2011-09-16,2011.0,9.0,16.0,3,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1464,False,,,
kamyshin_2011_1466,kamyshin,Камышин,2011-09-17T09:00:00,2011-09-17,2011.0,9.0,17.0,9,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1466,False,,,
kamyshin_2011_1468,kamyshin,Камышин,2011-09-18T00:00:00,2011-09-18,2011.0,9.0,18.0,0,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1468,False,,,
kamyshin_2011_1470,kamyshin,Камышин,2011-09-18T03:00:00,2011-09-18,2011.0,9.0,18.0,3,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1470,False,,,
kamyshin_2011_1471,kamyshin,Камышин,2011-09-18T06:00:00,2011-09-18,2011.0,9.0,18.0,6,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1471,False,,,
kamyshin_2011_1473,kamyshin,Камышин,2011-09-18T09:00:00,2011-09-18,2011.0,9.0,18.0,9,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1473,False,,,
kamyshin_2011_1475,kamyshin,Камышин,2011-09-19T03:00:00,2011-09-19,2011.0,9.0,19.0,3,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1475,False,,,
kamyshin_2011_1476,kamyshin,Камышин,2011-09-20T06:00:00,2011-09-20,2011.0,9.0,20.0,6,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1476,False,,,
kamyshin_2011_1478,kamyshin,Камышин,2011-09-23T21:00:00,2011-09-23,2011.0,9.0,23.0,21,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1478,False,,,
kamyshin_2011_1480,kamyshin,Камышин,2011-09-24T06:00:00,2011-09-24,2011.0,9.0,24.0,6,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1480,False,,,
kamyshin_2011_1482,kamyshin,Камышин,2011-09-24T09:00:00,2011-09-24,2011.0,9.0,24.0,9,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1482,False,,,
kamyshin_2011_1484,kamyshin,Камышин,2011-09-25T09:00:00,2011-09-25,2011.0,9.0,25.0,9,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1484,False,,,
kamyshin_2011_1485,kamyshin,Камышин,2011-09-26T15:00:00,2011-09-26,2011.0,9.0,26.0,15,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1485,False,,,
kamyshin_2011_1487,kamyshin,Камышин,2011-09-28T09:00:00,2011-09-28,2011.0,9.0,28.0,9,ЮЗ,225.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1487,False,,,
kamyshin_2011_1489,kamyshin,Камышин,2011-09-30T00:00:00,2011-09-30,2011.0,9.0,30.0,0,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1489,False,,,
kamyshin_2011_1491,kamyshin,Камышин,2011-09-30T03:00:00,2011-09-30,2011.0,9.0,30.0,3,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1491,False,,,
kamyshin_2011_1493,kamyshin,Камышин,2011-10-01T03:00:00,2011-10-01,2011.0,10.0,1.0,3,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1493,False,,,
kamyshin_2011_1495,kamyshin,Камышин,2011-10-02T21:00:00,2011-10-02,2011.0,10.0,2.0,21,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1495,False,,,
kamyshin_2011_1497,kamyshin,Камышин,2011-10-03T00:00:00,2011-10-03,2011.0,10.0,3.0,0,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1497,False,,,
kamyshin_2011_1499,kamyshin,Камышин,2011-10-03T06:00:00,2011-10-03,2011.0,10.0,3.0,6,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1499,False,,,
kamyshin_2011_1501,kamyshin,Камышин,2011-10-04T18:00:00,2011-10-04,2011.0,10.0,4.0,18,З,270.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1501,False,,,
kamyshin_2011_1503,kamyshin,Камышин,2011-10-06T00:00:00,2011-10-06,2011.0,10.0,6.0,0,ЮЗ,225.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1503,False,,,
kamyshin_2011_1505,kamyshin,Камышин,2011-10-06T21:00:00,2011-10-06,2011.0,10.0,6.0,21,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1505,False,,,
kamyshin_2011_1507,kamyshin,Камышин,2011-10-08T03:00:00,2011-10-08,2011.0,10.0,8.0,3,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1507,False,,,
kamyshin_2011_1509,kamyshin,Камышин,2011-10-08T06:00:00,2011-10-08,2011.0,10.0,8.0,6,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1509,False,,,
kamyshin_2011_1510,kamyshin,Камышин,2011-10-08T18:00:00,2011-10-08,2011.0,10.0,8.0,18,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1510,False,,,
kamyshin_2011_1512,kamyshin,Камышин,2011-10-09T12:00:00,2011-10-09,2011.0,10.0,9.0,12,ЮВ,135.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1512,False,,,
kamyshin_2011_1513,kamyshin,Камышин,2011-10-10T15:00:00,2011-10-10,2011.0,10.0,10.0,15,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1513,False,,,
kamyshin_2011_1515,kamyshin,Камышин,2011-10-10T21:00:00,2011-10-10,2011.0,10.0,10.0,21,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1515,False,,,
kamyshin_2011_1517,kamyshin,Камышин,2011-10-11T06:00:00,2011-10-11,2011.0,10.0,11.0,6,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1517,False,,,
kamyshin_2011_1519,kamyshin,Камышин,2011-10-11T18:00:00,2011-10-11,2011.0,10.0,11.0,18,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1519,False,,,
kamyshin_2011_1521,kamyshin,Камышин,2011-10-12T12:00:00,2011-10-12,2011.0,10.0,12.0,12,ЮВ,135.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1521,False,,,
kamyshin_2011_1522,kamyshin,Камышин,2011-10-12T15:00:00,2011-10-12,2011.0,10.0,12.0,15,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1522,False,,,
kamyshin_2011_1524,kamyshin,Камышин,2011-10-13T03:00:00,2011-10-13,2011.0,10.0,13.0,3,Ю,180.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1524,False,,,
kamyshin_2011_1526,kamyshin,Камышин,2011-10-13T21:00:00,2011-10-13,2011.0,10.0,13.0,21,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1526,False,,,
kamyshin_2011_1528,kamyshin,Камышин,2011-10-17T06:00:00,2011-10-17,2011.0,10.0,17.0,6,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1528,False,,,
kamyshin_2011_1530,kamyshin,Камышин,2011-10-17T12:00:00,2011-10-17,2011.0,10.0,17.0,12,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1530,False,,,
kamyshin_2011_1532,kamyshin,Камышин,2011-10-18T06:00:00,2011-10-18,2011.0,10.0,18.0,6,В,90.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1532,False,,,
kamyshin_2011_1534,kamyshin,Камышин,2011-10-19T15:00:00,2011-10-19,2011.0,10.0,19.0,15,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1534,False,,,
kamyshin_2011_1536,kamyshin,Камышин,2011-10-19T18:00:00,2011-10-19,2011.0,10.0,19.0,18,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1536,False,,,
kamyshin_2011_1538,kamyshin,Камышин,2011-10-20T00:00:00,2011-10-20,2011.0,10.0,20.0,0,В,90.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1538,False,,,
kamyshin_2011_1540,kamyshin,Камышин,2011-10-20T03:00:00,2011-10-20,2011.0,10.0,20.0,3,СВ,45.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1540,False,,,
kamyshin_2011_1542,kamyshin,Камышин,2011-10-24T18:00:00,2011-10-24,2011.0,10.0,24.0,18,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1542,False,,,
kamyshin_2011_1544,kamyshin,Камышин,2011-10-24T21:00:00,2011-10-24,2011.0,10.0,24.0,21,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1544,False,,,
kamyshin_2011_1546,kamyshin,Камышин,2011-10-25T00:00:00,2011-10-25,2011.0,10.0,25.0,0,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1546,False,,,
kamyshin_2011_1548,kamyshin,Камышин,2011-10-25T03:00:00,2011-10-25,2011.0,10.0,25.0,3,С,0.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1548,False,,,
kamyshin_2011_1550,kamyshin,Камышин,2011-10-25T15:00:00,2011-10-25,2011.0,10.0,25.0,15,СЗ,315.0,5.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,1550,False,,,
